Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind,Year,Day,Date,Month_Name,Season_Name,Day_of_Week,Weather_Name_Type
5655,20,3,8,1,0,1,1,1,73,0.69,0.1045,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5656,13,3,8,2,0,1,1,1,73,0.69,0.194,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5657,6,3,8,3,0,1,1,1,73,0.69,0.1045,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5658,3,3,8,4,0,1,1,1,66,0.68,0.1343,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5659,17,3,8,5,0,1,1,1,66,0.73,0.1343,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5660,102,3,8,6,0,1,1,1,66,0.73,0.1343,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5661,284,3,8,7,0,1,1,1,75,0.6,0.2239,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5662,404,3,8,8,0,1,1,1,77,0.57,0.2537,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5663,188,3,8,9,0,1,1,1,77,0.53,0.2537,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5664,115,3,8,10,0,1,1,1,77,0.47,0.2239,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5665,138,3,8,11,0,1,1,1,77,0.47,0.1642,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5666,207,3,8,12,0,1,1,2,79,0.44,0.1642,2011,29,2011-08-29,Aug,Summer,Mon,Cloudy
5667,218,3,8,13,0,1,1,2,79,0.39,0.0,2011,29,2011-08-29,Aug,Summer,Mon,Cloudy
5668,182,3,8,14,0,1,1,1,79,0.42,0.0,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5669,220,3,8,15,0,1,1,1,79,0.42,0.1642,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5670,282,3,8,16,0,1,1,1,81,0.42,0.1642,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5671,591,3,8,17,0,1,1,2,79,0.47,0.2239,2011,29,2011-08-29,Aug,Summer,Mon,Cloudy
5672,547,3,8,18,0,1,1,1,77,0.47,0.2537,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5673,367,3,8,19,0,1,1,1,77,0.47,0.2537,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5674,277,3,8,20,0,1,1,1,77,0.53,0.1642,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5675,202,3,8,21,0,1,1,1,77,0.53,0.194,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5676,142,3,8,22,0,1,1,1,77,0.57,0.1343,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5677,75,3,8,23,0,1,1,1,75,0.6,0.0896,2011,29,2011-08-29,Aug,Summer,Mon,Sunny
5678,27,3,8,0,0,2,1,1,66,0.73,0.1343,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5679,13,3,8,1,0,2,1,1,66,0.68,0.1045,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5680,10,3,8,2,0,2,1,1,64,0.73,0.1045,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5681,4,3,8,3,0,2,1,1,64,0.73,0.194,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5682,6,3,8,4,0,2,1,1,63,0.77,0.1642,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5683,28,3,8,5,0,2,1,1,63,0.77,0.0896,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5684,119,3,8,6,0,2,1,1,64,0.73,0.1045,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5685,357,3,8,7,0,2,1,1,66,0.68,0.1343,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5686,493,3,8,8,0,2,1,1,77,0.57,0.1343,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5687,218,3,8,9,0,2,1,1,77,0.5,0.2239,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5688,137,3,8,10,0,2,1,1,79,0.39,0.2239,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5689,175,3,8,11,0,2,1,1,81,0.37,0.194,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5690,237,3,8,12,0,2,1,1,81,0.37,0.0,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5691,229,3,8,13,0,2,1,1,81,0.35,0.1045,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5692,209,3,8,14,0,2,1,1,81,0.33,0.1642,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5693,196,3,8,15,0,2,1,1,81,0.35,0.2239,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5694,337,3,8,16,0,2,1,1,81,0.37,0.1642,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5695,611,3,8,17,0,2,1,1,81,0.42,0.194,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5696,576,3,8,18,0,2,1,1,79,0.45,0.1642,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5697,465,3,8,19,0,2,1,1,77,0.5,0.0896,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5698,298,3,8,20,0,2,1,1,77,0.5,0.0,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5699,223,3,8,21,0,2,1,1,75,0.65,0.0896,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5700,143,3,8,22,0,2,1,1,75,0.61,0.0,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5701,93,3,8,23,0,2,1,1,75,0.61,0.0,2011,30,2011-08-30,Aug,Summer,Tue,Sunny
5702,32,3,8,0,0,3,1,1,73,0.69,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5703,15,3,8,1,0,3,1,1,73,0.69,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5704,6,3,8,2,0,3,1,1,66,0.73,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5705,6,3,8,3,0,3,1,1,66,0.78,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5706,5,3,8,4,0,3,1,1,66,0.73,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5707,27,3,8,5,0,3,1,1,64,0.83,0.0896,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5708,111,3,8,6,0,3,1,1,64,0.77,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5709,328,3,8,7,0,3,1,1,72,0.78,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5710,467,3,8,8,0,3,1,1,75,0.69,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5711,244,3,8,9,0,3,1,1,75,0.69,0.0896,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5712,138,3,8,10,0,3,1,1,79,0.45,0.1045,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5713,171,3,8,11,0,3,1,1,81,0.42,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5714,260,3,8,12,0,3,1,1,82,0.43,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5715,221,3,8,13,0,3,1,1,81,0.37,0.1045,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5716,196,3,8,14,0,3,1,1,81,0.4,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5717,172,3,8,15,0,3,1,1,81,0.4,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5718,309,3,8,16,0,3,1,1,82,0.42,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5719,608,3,8,17,0,3,1,1,81,0.45,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5720,565,3,8,18,0,3,1,1,81,0.51,0.2239,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5721,446,3,8,19,0,3,1,1,95,0.47,0.2537,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5722,289,3,8,20,0,3,1,1,77,0.57,0.1343,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5723,201,3,8,21,0,3,1,1,77,0.61,0.0896,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5724,157,3,8,22,0,3,1,1,75,0.69,0.0,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5725,84,3,8,23,0,3,1,1,72,0.78,0.1045,2011,31,2011-08-31,Aug,Summer,Wed,Sunny
5726,51,3,9,0,0,4,1,1,72,0.78,0.1045,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5727,21,3,9,1,0,4,1,1,73,0.73,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5728,25,3,9,2,0,4,1,1,68,0.78,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5729,14,3,9,3,0,4,1,1,68,0.78,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5730,7,3,9,4,0,4,1,1,66,0.83,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5731,23,3,9,5,0,4,1,1,66,0.73,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5732,105,3,9,6,0,4,1,1,72,0.78,0.0,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5733,342,3,9,7,0,4,1,1,72,0.78,0.0,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5734,498,3,9,8,0,4,1,1,73,0.73,0.1343,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5735,207,3,9,9,0,4,1,1,75,0.69,0.1045,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5736,138,3,9,10,0,4,1,1,79,0.61,0.1343,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5737,192,3,9,11,0,4,1,1,82,0.51,0.1343,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5738,229,3,9,12,0,4,1,2,82,0.51,0.1343,2011,1,2011-09-01,Sep,Summer,Thu,Cloudy
5739,219,3,9,13,0,4,1,2,82,0.48,0.0896,2011,1,2011-09-01,Sep,Summer,Thu,Cloudy
5740,198,3,9,14,0,4,1,3,82,0.54,0.2537,2011,1,2011-09-01,Sep,Summer,Thu,Rainy
5741,174,3,9,15,0,4,1,1,82,0.51,0.1343,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5742,308,3,9,16,0,4,1,1,82,0.51,0.194,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5743,628,3,9,17,0,4,1,1,82,0.54,0.2537,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5744,531,3,9,18,0,4,1,1,82,0.54,0.2239,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5745,443,3,9,19,0,4,1,1,81,0.58,0.1642,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5746,280,3,9,20,0,4,1,1,77,0.61,0.2239,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5747,177,3,9,21,0,4,1,2,77,0.57,0.194,2011,1,2011-09-01,Sep,Summer,Thu,Cloudy
5748,179,3,9,22,0,4,1,2,77,0.57,0.2239,2011,1,2011-09-01,Sep,Summer,Thu,Cloudy
5749,126,3,9,23,0,4,1,1,75,0.65,0.2537,2011,1,2011-09-01,Sep,Summer,Thu,Sunny
5750,64,3,9,0,0,5,1,1,75,0.65,0.194,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5751,32,3,9,1,0,5,1,3,73,0.73,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Rainy
5752,20,3,9,2,0,5,1,3,73,0.73,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Rainy
5753,8,3,9,3,0,5,1,2,70,0.83,0.1642,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5754,4,3,9,4,0,5,1,1,70,0.83,0.0896,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5755,20,3,9,5,0,5,1,2,70,0.83,0.1343,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5756,76,3,9,6,0,5,1,1,70,0.83,0.1343,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5757,259,3,9,7,0,5,1,1,70,0.83,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5758,456,3,9,8,0,5,1,1,73,0.78,0.194,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5759,220,3,9,9,0,5,1,2,72,0.83,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5760,140,3,9,10,0,5,1,2,75,0.76,0.1642,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5761,192,3,9,11,0,5,1,2,77,0.74,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5762,260,3,9,12,0,5,1,2,77,0.69,0.2239,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5763,279,3,9,13,0,5,1,2,79,0.65,0.1343,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5764,283,3,9,14,0,5,1,2,81,0.61,0.1045,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5765,346,3,9,15,0,5,1,2,81,0.61,0.2537,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5766,381,3,9,16,0,5,1,2,81,0.61,0.1343,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5767,455,3,9,17,0,5,1,2,79,0.65,0.1642,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5768,355,3,9,18,0,5,1,2,79,0.65,0.194,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5769,287,3,9,19,0,5,1,1,77,0.69,0.1343,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5770,196,3,9,20,0,5,1,1,75,0.73,0.0,2011,2,2011-09-02,Sep,Summer,Fri,Sunny
5771,149,3,9,21,0,5,1,2,75,0.73,0.0896,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5772,147,3,9,22,0,5,1,2,75,0.73,0.1642,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5773,98,3,9,23,0,5,1,2,75,0.73,0.1642,2011,2,2011-09-02,Sep,Summer,Fri,Cloudy
5774,87,3,9,0,0,6,0,2,75,0.73,0.1045,2011,3,2011-09-03,Sep,Summer,Sat,Cloudy
5775,74,3,9,1,0,6,0,2,75,0.69,0.2537,2011,3,2011-09-03,Sep,Summer,Sat,Cloudy
5776,41,3,9,2,0,6,0,2,75,0.69,0.2239,2011,3,2011-09-03,Sep,Summer,Sat,Cloudy
5777,35,3,9,3,0,6,0,1,73,0.73,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5778,7,3,9,4,0,6,0,1,73,0.73,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5779,12,3,9,5,0,6,0,1,75,0.69,0.194,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5780,23,3,9,6,0,6,0,1,73,0.73,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5781,38,3,9,7,0,6,0,1,73,0.73,0.194,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5782,89,3,9,8,0,6,0,1,75,0.69,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5783,201,3,9,9,0,6,0,2,77,0.69,0.2537,2011,3,2011-09-03,Sep,Summer,Sat,Cloudy
5784,258,3,9,10,0,6,0,3,77,0.65,0.2537,2011,3,2011-09-03,Sep,Summer,Sat,Rainy
5785,194,3,9,11,0,6,0,3,77,0.69,0.2836,2011,3,2011-09-03,Sep,Summer,Sat,Rainy
5786,257,3,9,12,0,6,0,1,81,0.61,0.2239,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5787,353,3,9,13,0,6,0,1,81,0.65,0.2239,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5788,380,3,9,14,0,6,0,2,84,0.66,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Cloudy
5789,388,3,9,15,0,6,0,1,84,0.7,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5790,374,3,9,16,0,6,0,1,84,0.7,0.194,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5791,371,3,9,17,0,6,0,1,84,0.7,0.2239,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5792,339,3,9,18,0,6,0,1,84,0.7,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5793,295,3,9,19,0,6,0,1,82,0.74,0.1343,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5794,219,3,9,20,0,6,0,1,82,0.79,0.1642,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5795,164,3,9,21,0,6,0,1,79,0.83,0.1343,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5796,162,3,9,22,0,6,0,1,79,0.83,0.1045,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5797,123,3,9,23,0,6,0,1,77,0.85,0.1343,2011,3,2011-09-03,Sep,Summer,Sat,Sunny
5798,109,3,9,0,0,0,0,1,73,0.89,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5799,75,3,9,1,0,0,0,1,75,0.83,0.1343,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5800,60,3,9,2,0,0,0,1,75,0.83,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5801,43,3,9,3,0,0,0,1,72,0.89,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5802,4,3,9,4,0,0,0,1,72,0.83,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5803,6,3,9,5,0,0,0,1,72,0.83,0.1343,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5804,3,3,9,6,0,0,0,1,72,0.84,0.2239,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5805,30,3,9,7,0,0,0,1,75,0.78,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5806,70,3,9,8,0,0,0,1,75,0.78,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5807,189,3,9,9,0,0,0,1,75,0.78,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5808,297,3,9,10,0,0,0,1,82,0.74,0.1343,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5809,337,3,9,11,0,0,0,1,86,0.7,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5810,435,3,9,12,0,0,0,1,90,0.66,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5811,419,3,9,13,0,0,0,2,91,0.62,0.2836,2011,4,2011-09-04,Sep,Summer,Sun,Cloudy
5812,361,3,9,14,0,0,0,1,93,0.66,0.3284,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5813,410,3,9,15,0,0,0,1,93,0.66,0.2836,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5814,337,3,9,16,0,0,0,1,95,0.59,0.2239,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5815,376,3,9,17,0,0,0,1,90,0.66,0.2239,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5816,356,3,9,18,0,0,0,1,90,0.66,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5817,328,3,9,19,0,0,0,1,86,0.7,0.194,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5818,229,3,9,20,0,0,0,1,86,0.7,0.2985,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5819,207,3,9,21,0,0,0,1,86,0.74,0.2537,2011,4,2011-09-04,Sep,Summer,Sun,Sunny
5820,155,3,9,22,0,0,0,2,86,0.74,0.2836,2011,4,2011-09-04,Sep,Summer,Sun,Cloudy
5821,104,3,9,23,0,0,0,2,84,0.7,0.1642,2011,4,2011-09-04,Sep,Summer,Sun,Cloudy
5822,97,3,9,0,1,1,0,2,82,0.74,0.2239,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5823,54,3,9,1,1,1,0,2,79,0.79,0.1045,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5824,39,3,9,2,1,1,0,2,79,0.79,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5825,16,3,9,3,1,1,0,2,79,0.74,0.2985,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5826,8,3,9,4,1,1,0,2,79,0.69,0.2836,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5827,6,3,9,5,1,1,0,2,77,0.74,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5828,11,3,9,6,1,1,0,2,77,0.74,0.1343,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5829,41,3,9,7,1,1,0,1,77,0.74,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Sunny
5830,101,3,9,8,1,1,0,2,75,0.78,0.194,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5831,152,3,9,9,1,1,0,3,79,0.74,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Rainy
5832,244,3,9,10,1,1,0,2,81,0.7,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5833,308,3,9,11,1,1,0,2,82,0.74,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5834,353,3,9,12,1,1,0,2,84,0.7,0.194,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5835,389,3,9,13,1,1,0,2,86,0.7,0.1343,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5836,357,3,9,14,1,1,0,1,86,0.7,0.1642,2011,5,2011-09-05,Sep,Summer,Mon,Sunny
5837,253,3,9,15,1,1,0,2,79,0.79,0.2836,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5838,284,3,9,16,1,1,0,2,79,0.79,0.2836,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5839,114,3,9,17,1,1,0,2,73,0.89,0.1045,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5840,123,3,9,18,1,1,0,1,73,0.89,0.0896,2011,5,2011-09-05,Sep,Summer,Mon,Sunny
5841,175,3,9,19,1,1,0,3,73,0.94,0.1045,2011,5,2011-09-05,Sep,Summer,Mon,Rainy
5842,82,3,9,20,1,1,0,3,73,0.94,0.2537,2011,5,2011-09-05,Sep,Summer,Mon,Rainy
5843,60,3,9,21,1,1,0,2,73,0.94,0.2985,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5844,64,3,9,22,1,1,0,2,68,0.88,0.5821,2011,5,2011-09-05,Sep,Summer,Mon,Cloudy
5845,20,3,9,23,1,1,0,3,66,0.88,0.3881,2011,5,2011-09-05,Sep,Summer,Mon,Rainy
5846,8,3,9,0,0,2,1,3,64,0.94,0.3582,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5847,2,3,9,2,0,2,1,3,64,0.94,0.2537,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5848,1,3,9,3,0,2,1,3,64,0.94,0.2985,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5849,4,3,9,4,0,2,1,2,64,0.94,0.2985,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5850,21,3,9,5,0,2,1,3,64,0.88,0.3582,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5851,72,3,9,6,0,2,1,2,64,0.88,0.3284,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5852,172,3,9,7,0,2,1,2,64,0.83,0.3582,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5853,364,3,9,8,0,2,1,3,64,0.83,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5854,185,3,9,9,0,2,1,2,64,0.81,0.4179,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5855,106,3,9,10,0,2,1,3,64,0.83,0.3582,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5856,89,3,9,11,0,2,1,3,64,0.83,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5857,67,3,9,12,0,2,1,3,64,0.83,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5858,29,3,9,13,0,2,1,3,64,0.88,0.2985,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5859,24,3,9,14,0,2,1,3,64,0.88,0.2836,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5860,89,3,9,15,0,2,1,3,64,0.94,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5861,106,3,9,16,0,2,1,3,64,0.94,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5862,291,3,9,17,0,2,1,2,64,0.88,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5863,373,3,9,18,0,2,1,2,64,0.88,0.3881,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5864,281,3,9,19,0,2,1,2,64,0.88,0.4179,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5865,163,3,9,20,0,2,1,3,64,0.88,0.2985,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5866,121,3,9,21,0,2,1,3,64,0.88,0.2836,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5867,84,3,9,22,0,2,1,2,64,0.94,0.3284,2011,6,2011-09-06,Sep,Summer,Tue,Cloudy
5868,58,3,9,23,0,2,1,3,64,0.94,0.2537,2011,6,2011-09-06,Sep,Summer,Tue,Rainy
5869,13,3,9,0,0,3,1,2,64,0.94,0.2239,2011,7,2011-09-07,Sep,Summer,Wed,Cloudy
5870,5,3,9,1,0,3,1,3,64,0.94,0.2537,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5871,6,3,9,2,0,3,1,2,64,0.94,0.2239,2011,7,2011-09-07,Sep,Summer,Wed,Cloudy
5872,2,3,9,3,0,3,1,3,66,0.94,0.1343,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5873,4,3,9,4,0,3,1,3,66,0.94,0.1642,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5874,16,3,9,5,0,3,1,2,66,1.0,0.1343,2011,7,2011-09-07,Sep,Summer,Wed,Cloudy
5875,75,3,9,6,0,3,1,3,68,0.88,0.1045,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5876,86,3,9,7,0,3,1,3,68,0.88,0.0896,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5877,328,3,9,8,0,3,1,3,68,0.94,0.0896,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5878,190,3,9,9,0,3,1,3,68,0.88,0.1343,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5879,66,3,9,10,0,3,1,3,68,0.88,0.1343,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5880,10,3,9,11,0,3,1,3,64,0.94,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5881,22,3,9,12,0,3,1,3,66,0.94,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5882,11,3,9,13,0,3,1,3,68,0.88,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5883,25,3,9,14,0,3,1,3,64,0.93,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5884,58,3,9,15,0,3,1,3,68,0.94,0.1045,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5885,144,3,9,16,0,3,1,1,72,0.89,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Sunny
5886,285,3,9,17,0,3,1,3,72,0.89,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5887,237,3,9,18,0,3,1,3,72,0.89,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
5888,226,3,9,19,0,3,1,2,72,0.89,0.0,2011,7,2011-09-07,Sep,Summer,Wed,Cloudy
5889,96,3,9,20,0,3,1,3,72,0.89,0.0896,2011,7,2011-09-07,Sep,Summer,Wed,Rainy
